201706190800	0	0.72443
201706190800	1	0.72770
201706190800	2	0.72979
201706190800	3	0.73046
201706190800	4	0.73170
201706190800	5	0.73238
201706190800	6	0.73255
201706190800	7	0.73095
201706190800	8	0.73334
201706190800	9	0.73325
201706190800	10	0.73235
201706190800	11	0.73316
201706190800	12	0.73319
201706190800	13	0.73273
201706190800	14	0.73272
201706190800	15	0.73281
201706190800	16	0.73217
201706190800	17	0.73323
201706200900	0	0.73718
201706200900	1	0.73772
201706200900	2	0.73791
201706200900	3	0.73839
201706200900	4	0.73838
201706200900	5	0.73847
201706200900	6	0.73856
201706200900	7	0.73872
201706200900	8	0.73874
201706200900	9	0.73861
201706200900	10	0.73877
201706200900	11	0.73854
201706200900	12	0.73863
201706200900	13	0.73872
201706200900	14	0.73855
201706200900	15	0.73864
201706200900	16	0.73871
201706200900	17	0.73860
201706211000	0	0.73805
201706211000	1	0.73863
201706211000	2	0.73874
201706211000	3	0.73901
201706211000	4	0.73904
201706211000	5	0.73926
201706211000	6	0.73908
201706211000	7	0.73929
201706211000	8	0.73927
201706211000	9	0.73936
201706211000	10	0.73927
201706211000	11	0.73923
201706211000	12	0.73944
201706211000	13	0.73930
201706211000	14	0.73918
201706211000	15	0.73908
201706211000	16	0.73905
201706211000	17	0.73899
201706221100	0	0.73608
201706221100	1	0.73612
201706221100	2	0.73690
201706221100	3	0.73715
201706221100	4	0.73706
201706221100	5	0.73741
201706221100	6	0.73740
201706221100	7	0.73734
201706221100	8	0.73745
201706221100	9	0.73749
201706221100	10	0.73722
201706221100	11	0.73743
201706221100	12	0.73727
201706221100	13	0.73723
201706221100	14	0.73727
201706221100	15	0.73715
201706221100	16	0.73733
201706221100	17	0.73732
201706231200	0	0.73546
201706231200	1	0.73598
201706231200	2	0.73642
201706231200	3	0.73671
201706231200	4	0.73661
201706231200	5	0.73664
201706231200	6	0.73675
201706231200	7	0.73667
201706231200	8	0.73700
201706231200	9	0.73705
201706231200	10	0.73686
201706231200	11	0.73672
201706231200	12	0.73678
201706231200	13	0.73691
201706231200	14	0.73664
201706231200	15	0.73686
201706231200	16	0.73678
201706231200	17	0.73650
201706241300	0	0.74107
201706241300	1	0.74150
201706241300	2	0.74162
201706241300	3	0.74171
201706241300	4	0.74195
201706241300	5	0.74171
201706241300	6	0.74207
201706241300	7	0.74181
201706241300	8	0.74180
201706241300	9	0.74205
201706241300	10	0.74226
201706241300	11	0.74185
201706241300	12	0.74207
201706241300	13	0.74207
201706241300	14	0.74214
201706241300	15	0.74203
201706241300	16	0.74202
201706241300	17	0.74200
201706251400	0	0.73785
201706251400	1	0.73823
201706251400	2	0.73812
201706251400	3	0.73869
201706251400	4	0.73891
201706251400	5	0.73850
201706251400	6	0.73892
201706251400	7	0.73880
201706251400	8	0.73889
201706251400	9	0.73885
201706251400	10	0.73883
201706251400	11	0.73900
201706251400	12	0.73897
201706251400	13	0.73901
201706251400	14	0.73889
201706251400	15	0.73865
201706251400	16	0.73887
201706251400	17	0.73886
201706261500	0	0.73844
201706261500	1	0.73849
201706261500	2	0.73845
201706261500	3	0.73886
201706261500	4	0.73911
201706261500	5	0.73901
201706261500	6	0.73939
201706261500	7	0.73933
201706261500	8	0.73917
201706261500	9	0.73939
201706261500	10	0.73933
201706261500	11	0.73942
201706261500	12	0.73935
201706261500	13	0.73906
201706261500	14	0.73914
201706261500	15	0.73909
201706261500	16	0.73908
201706261500	17	0.73910
201706271600	0	0.74213
201706271600	1	0.74235
201706271600	2	0.74271
201706271600	3	0.74276
201706271600	4	0.74295
201706271600	5	0.74318
201706271600	6	0.74311
201706271600	7	0.74320
201706271600	8	0.74297
201706271600	9	0.74318
201706271600	10	0.74324
201706271600	11	0.74327
201706271600	12	0.74329
201706271600	13	0.74319
201706271600	14	0.74314
201706271600	15	0.74308
201706271600	16	0.74304
201706271600	17	0.74338
201706281700	0	0.74522
201706281700	1	0.74591
201706281700	2	0.74569
201706281700	3	0.74512
201706281700	4	0.74664
201706281700	5	0.74564
201706281700	6	0.74642
201706281700	7	0.74633
201706281700	8	0.74505
201706281700	9	0.74632
201706281700	10	0.74585
201706281700	11	0.74653
201706281700	12	0.74632
201706281700	13	0.74609
201706281700	14	0.74627
201706281700	15	0.74624
201706281700	16	0.74633
201706281700	17	0.74623
201706291800	0	0.74515
201706291800	1	0.74551
201706291800	2	0.74586
201706291800	3	0.74584
201706291800	4	0.74623
201706291800	5	0.74551
201706291800	6	0.74686
201706291800	7	0.74625
201706291800	8	0.74609
201706291800	9	0.74664
201706291800	10	0.74684
201706291800	11	0.74648
201706291800	12	0.74660
201706291800	13	0.74643
201706291800	14	0.74651
201706291800	15	0.74607
201706291800	16	0.74678
201706291800	17	0.74604
201706301900	0	0.74427
201706301900	1	0.74443
201706301900	2	0.74475
201706301900	3	0.74489
201706301900	4	0.74529
201706301900	5	0.74494
201706301900	6	0.74508
201706301900	7	0.74547
201706301900	8	0.74536
201706301900	9	0.74533
201706301900	10	0.74520
201706301900	11	0.74545
201706301900	12	0.74526
201706301900	13	0.74518
201706301900	14	0.74528
201706301900	15	0.74529
201706301900	16	0.74521
201706301900	17	0.74531
201707012000	0	0.74008
201707012000	1	0.73999
201707012000	2	0.74053
201707012000	3	0.74066
201707012000	4	0.74084
201707012000	5	0.74042
201707012000	6	0.74060
201707012000	7	0.74065
201707012000	8	0.74078
201707012000	9	0.74053
201707012000	10	0.74079
201707012000	11	0.74051
201707012000	12	0.74046
201707012000	13	0.74051
201707012000	14	0.74061
201707012000	15	0.74047
201707012000	16	0.74051
201707012000	17	0.74045
201707022100	0	0.73125
201707022100	1	0.73039
201707022100	2	0.73156
201707022100	3	0.73167
201707022100	4	0.73183
201707022100	5	0.73166
201707022100	6	0.73125
201707022100	7	0.73142
201707022100	8	0.73183
201707022100	9	0.73175
201707022100	10	0.73173
201707022100	11	0.73189
201707022100	12	0.73090
201707022100	13	0.73132
201707022100	14	0.73158
201707022100	15	0.73103
201707022100	16	0.73108
201707022100	17	0.73096
201707032200	0	0.74359
201707032200	1	0.74304
201707032200	2	0.74197
201707032200	3	0.74152
201707032200	4	0.74184
201707032200	5	0.74106
201707032200	6	0.74215
201707032200	7	0.74116
201707032200	8	0.74112
201707032200	9	0.74266
201707032200	10	0.74146
201707032200	11	0.74141
201707032200	12	0.74088
201707032200	13	0.74019
201707032200	14	0.74078
201707032200	15	0.74212
201707032200	16	0.74085
201707032200	17	0.74035
201706190800	0	0.72535
201706190800	1	0.72843
201706190800	2	0.72920
201706190800	3	0.73234
201706190800	4	0.73328
201706190800	5	0.73341
201706190800	6	0.73354
201706190800	7	0.73214
201706190800	8	0.73352
201706190800	9	0.73341
201706190800	10	0.73335
201706190800	11	0.73316
201706190800	12	0.73333
201706190800	13	0.73262
201706190800	14	0.73296
201706190800	15	0.73175
201706200900	0	0.73889
201706200900	1	0.73949
201706200900	2	0.73988
201706200900	3	0.74008
201706200900	4	0.74043
201706200900	5	0.74050
201706200900	6	0.74041
201706200900	7	0.74045
201706200900	8	0.74056
201706200900	9	0.74052
201706200900	10	0.74040
201706200900	11	0.74043
201706200900	12	0.74049
201706200900	13	0.74021
201706200900	14	0.74011
201706211000	0	0.73894
201706211000	1	0.73993
201706211000	2	0.74021
201706211000	3	0.73994
201706211000	4	0.74058
201706211000	5	0.74070
201706211000	6	0.74054
201706211000	7	0.74053
201706211000	8	0.74071
201706211000	9	0.74077
201706211000	10	0.74075
201706211000	11	0.74068
201706211000	12	0.74061
201706211000	13	0.74072
201706211000	14	0.74080
201706221100	0	0.73853
201706221100	1	0.73864
201706221100	2	0.73927
201706221100	3	0.73912
201706221100	4	0.73914
201706221100	5	0.73935
201706221100	6	0.73921
201706221100	7	0.73923
201706221100	8	0.73935
201706221100	9	0.73914
201706221100	10	0.73935
201706221100	11	0.73891
201706221100	12	0.73912
201706221100	13	0.73893
201706221100	14	0.73879
201706231200	0	0.73747
201706231200	1	0.73794
201706231200	2	0.73842
201706231200	3	0.73876
201706231200	4	0.73860
201706231200	5	0.73892
201706231200	6	0.73890
201706231200	7	0.73912
201706231200	8	0.73888
201706231200	9	0.73881
201706231200	10	0.73872
201706231200	11	0.73835
201706231200	12	0.73872
201706231200	13	0.73870
201706241300	0	0.74304
201706241300	1	0.74359
201706241300	2	0.74380
201706241300	3	0.74357
201706241300	4	0.74415
201706241300	5	0.74340
201706241300	6	0.74400
201706241300	7	0.74405
201706241300	8	0.74407
201706241300	9	0.74381
201706241300	10	0.74403
201706241300	11	0.74380
201706241300	12	0.74379
201706241300	13	0.74256
201706241300	14	0.74379
201706251400	0	0.74025
201706251400	1	0.74070
201706251400	2	0.74097
201706251400	3	0.74079
201706251400	4	0.74108
201706251400	5	0.74114
201706251400	6	0.74093
201706251400	7	0.74108
201706251400	8	0.74112
201706251400	9	0.74080
201706251400	10	0.74090
201706251400	11	0.74110
201706251400	12	0.74101
201706251400	13	0.74081
201706261500	0	0.74051
201706261500	1	0.74115
201706261500	2	0.74154
201706261500	3	0.74156
201706261500	4	0.74165
201706261500	5	0.74187
201706261500	6	0.74179
201706261500	7	0.74174
201706261500	8	0.74182
201706261500	9	0.74173
201706261500	10	0.74168
201706261500	11	0.74175
201706261500	12	0.74150
201706261500	13	0.74142
201706271600	0	0.74480
201706271600	1	0.74500
201706271600	2	0.74545
201706271600	3	0.74554
201706271600	4	0.74557
201706271600	5	0.74544
201706271600	6	0.74584
201706271600	7	0.74553
201706271600	8	0.74578
201706271600	9	0.74561
201706271600	10	0.74574
201706271600	11	0.74561
201706271600	12	0.74569
201706271600	13	0.74561
201706281700	0	0.74659
201706281700	1	0.74884
201706281700	2	0.74879
201706281700	3	0.74880
201706281700	4	0.74906
201706281700	5	0.74924
201706281700	6	0.74902
201706281700	7	0.74664
201706281700	8	0.74909
201706281700	9	0.74886
201706281700	10	0.74882
201706281700	11	0.74900
201706281700	12	0.74894
201706281700	13	0.74865
201706291800	0	0.74821
201706291800	1	0.74865
201706291800	2	0.74936
201706291800	3	0.74932
201706291800	4	0.74930
201706291800	5	0.74955
201706291800	6	0.74988
201706291800	7	0.74927
201706291800	8	0.74942
201706291800	9	0.74985
201706291800	10	0.74971
201706291800	11	0.74952
201706291800	12	0.74949
201706291800	13	0.74937
201706301900	0	0.74672
201706301900	1	0.74736
201706301900	2	0.74759
201706301900	3	0.74776
201706301900	4	0.74794
201706301900	5	0.74808
201706301900	6	0.74802
201706301900	7	0.74782
201706301900	8	0.74787
201706301900	9	0.74792
201706301900	10	0.74776
201706301900	11	0.74789
201706301900	12	0.74776
201706301900	13	0.74766
201707012000	0	0.74292
201707012000	1	0.74320
201707012000	2	0.74307
201707012000	3	0.74359
201707012000	4	0.74362
201707012000	5	0.74353
201707012000	6	0.74363
201707012000	7	0.74365
201707012000	8	0.74365
201707012000	9	0.74353
201707012000	10	0.74345
201707012000	11	0.74353
201707012000	12	0.74329
201707012000	13	0.74306
201707012000	14	0.74325
201707022100	0	0.73388
201707022100	1	0.73340
201707022100	2	0.73475
201707022100	3	0.73443
201707022100	4	0.73462
201707022100	5	0.73483
201707022100	6	0.73440
201707022100	7	0.73447
201707022100	8	0.73460
201707022100	9	0.73440
201707022100	10	0.73448
201707022100	11	0.73465
201707022100	12	0.73446
201707022100	13	0.73411
201707032200	0	0.74660
201707032200	1	0.74721
201707032200	2	0.74465
201707032200	3	0.74525
201707032200	4	0.74436
201707032200	5	0.74367
201707032200	6	0.74418
201707032200	7	0.74428
201707032200	8	0.74344
201707032200	9	0.74334
201707032200	10	0.74463
201707032200	11	0.74320
201707032200	12	0.74434
201707042300	0	0.75999
201707042300	1	0.76010
201707042300	2	0.76090
201707042300	3	0.76064
201707042300	4	0.76100
201707042300	5	0.76089
201707042300	6	0.76113
201707042300	7	0.76111
201707042300	8	0.76098
201707042300	9	0.76078
201707042300	10	0.76085
201707042300	11	0.76087
201707042300	12	0.76086
201707042300	13	0.76057
201707060000	0	0.76744
201707060000	1	0.76774
201707060000	2	0.76772
201707060000	3	0.76798
201707060000	4	0.76810
201707060000	5	0.76759
201707060000	6	0.76777
201707060000	7	0.76762
201707060000	8	0.76832
201707060000	9	0.76785
201707060000	10	0.76792
201707060000	11	0.76771
201707060000	12	0.76746
201707060000	13	0.76766
201707060000	14	0.76712
201707060000	15	0.76750
201707060000	16	0.76723
201707070100	0	0.77093
201707070100	1	0.77116
201707070100	2	0.77167
201707070100	3	0.77138
201707070100	4	0.77188
201707070100	5	0.77175
201707070100	6	0.77198
201707070100	7	0.77191
201707070100	8	0.77195
201707070100	9	0.77177
201707070100	10	0.77062
201707070100	11	0.77125
201707070100	12	0.77167
201707080200	0	0.76943
201707080200	1	0.76986
201707080200	2	0.77010
201707080200	3	0.77029
201707080200	4	0.77042
201707080200	5	0.77058
201707080200	6	0.77057
201707080200	7	0.77085
201707080200	8	0.77083
201707080200	9	0.77032
201707080200	10	0.77059
201707080200	11	0.77053
201707080200	12	0.77041
201707080200	13	0.77032
201707090300	0	0.76391
201707090300	1	0.76412
201707090300	2	0.76446
201707090300	3	0.76498
201707090300	4	0.76496
201707090300	5	0.76468
201707090300	6	0.76493
201707090300	7	0.76495
201707090300	8	0.76509
201707090300	9	0.76497
201707090300	10	0.76482
201707090300	11	0.76510
201707090300	12	0.76483
201707090300	13	0.76485
201707100400	0	0.75365
201707100400	1	0.75420
201707100400	2	0.75435
201707100400	3	0.75440
201707100400	4	0.75444
201707100400	5	0.75438
201707100400	6	0.75448
201707100400	7	0.75434
201707100400	8	0.75453
201707100400	9	0.75416
201707100400	10	0.75451
201707100400	11	0.75440
201707100400	12	0.75462
201707100400	13	0.75414
201707110500	0	0.73921
201707110500	1	0.73943
201707110500	2	0.73963
201707110500	3	0.73987
201707110500	4	0.73965
201707110500	5	0.73985
201707110500	6	0.74019
201707110500	7	0.74023
201707110500	8	0.74028
201707110500	9	0.74006
201707110500	10	0.74021
201707110500	11	0.73993
201707110500	12	0.74004
201707110500	13	0.73965
201707120600	0	0.74145
201707120600	1	0.74228
201707120600	2	0.74269
201707120600	3	0.74299
201707120600	4	0.74281
201707120600	5	0.74356
201707120600	6	0.74309
201707120600	7	0.74310
201707120600	8	0.74320
201707120600	9	0.74359
201707120600	10	0.74332
201707120600	11	0.74288
201707120600	12	0.74322
201707120600	13	0.74320
201709261500	0	0.00000
201709261500	1	0.00000
201709261500	2	0.00000
201709261500	3	0.00000
201709261500	4	0.00000
201709261500	5	0.00000
201709261500	6	0.00000
201709261500	7	0.00000
201709261500	8	0.00000
201709261500	9	0.00000
201709261500	10	0.00000
201709261500	11	0.00000
201709261500	12	0.00000
201709261500	13	0.00000
201709261500	14	0.00000
201709261500	15	0.00000
201709261500	16	0.00000
201709261500	17	0.00000
201709261700	0	0.73719
201709261700	1	0.73844
201709261700	2	0.73924
201709261700	3	0.73868
201709261700	4	0.73779
201709261700	5	0.73931
201709261700	6	0.73922
201709261700	7	0.73957
201709261700	8	0.73877
201709261700	9	0.73946
201709261700	10	0.73926
201709261700	11	0.73929
201709261700	12	0.73864
201709261700	13	0.73633
201709261700	14	0.73813
201709261700	15	0.73777
201709261700	16	0.73696
201709261700	17	0.73725
201709261700	0	0.73671
201709261700	1	0.74207
201709291700	0	0.73383
201709291700	1	0.73524
201709292100	0	0.72957
201709292100	1	0.72937
201709300100	0	0.75980
201709300100	1	0.76108
201709300500	0	0.72603
201709300500	1	0.72571
201709300930	0	0.74628
201709300930	1	0.74695
201709301700	0	0.0000000000
201709301700	1	0.0000000000
201709301900	0	0.7244642082
201709301900	1	0.7227200963
201709302100	0	0.7281121810
201709302100	1	0.7285674048
201710010100	0	0.7576096500
201710010100	1	0.7586430846
201710010500	0	0.7290856715
201710010500	1	0.7297145275
201710010700	0	0.7290596138
201710010700	1	0.7300528060
201710010900	0	0.7432718356
201710010900	1	0.7426681065
201710011100	0	0.7419390383
201710011100	1	0.7419970828
201710011300	0	0.7377335004
201710011300	1	0.7379879866
201710011500	0	0.7384015604
201710011500	1	0.7381216780
201710011700	0	0.7408067171
201710011700	1	0.7408062507
201710012100	0	0.7214984701
